state.steeringAngleDeg,state.vEgoRaw,actuators.rampType,actuators.precision,actuators.curvature,actuators.pathOffset,actuators.pathAngle,vehicleModel.actualCurvature,controlsState.desiredCurvature,controlsState.desiredSteeringAngleDeg
1.0,8.191666666666668,2.0,0.0,0.0,0.0,-0.003,-1.056195769127315e-05,0.0003695038321893,-0.2855214545570363
0.900000000000091,8.183333333333334,2.0,0.0,0.0,0.0,-0.0035,3.643738894602968e-05,0.0004408736131154,-0.4450573910011487
0.900000000000091,8.175,2.0,0.0,0.0,0.0,-0.0045,3.7289112775778e-05,0.0005380026414059,-0.665130968369043
0.7000000000000455,8.166666666666668,2.0,0.0,0.0,0.0,-0.0045,0.0001258579088305,0.0005417366046458,-0.6731483538814265
0.6000000000001364,8.147222222222224,2.0,0.0,0.0,0.0,-0.004,0.0001694989329671,0.0004858704051002,-0.5413855736224101
0.6000000000001364,8.141666666666667,2.0,0.0,0.0,0.0,-0.0045,0.0001707368835259,0.0005510664195753,-0.6865871977179943
0.4000000000000909,8.141666666666667,2.0,0.0,0.0,0.0,-0.005,0.0002637202850928,0.0006099370657466,-0.8125555360546891
0.4000000000000909,8.130555555555556,2.0,0.0,0.0,0.0,-0.0055,0.0002744119942209,0.00069556676317,-0.9934078283989874
0.4000000000000909,8.116666666666667,2.0,0.0,0.0,0.0,-0.007,0.0002877661861166,0.0008360911160707,-1.2952019809708462
0.3000000000001819,8.11111111111111,2.0,0.0,0.0,0.0,-0.007,0.0003435076935997,0.0008763128425925,-1.3664722054364706
0.3000000000001819,8.102777777777778,2.0,0.0,0.0,0.0,-0.006,0.0003499782270819,0.000758393201977,-1.076866336098178
0.2000000000000454,8.1,2.0,0.0,0.0,0.0,-0.0055,0.0003957162589364,0.0006963776540942,-0.9221597127122604
0.2000000000000454,8.1,2.0,0.0,0.0,0.0,-0.0065,0.0003920734735554,0.0007929241401143,-1.1390877926969465
0.1000000000001364,8.091666666666667,2.0,0.0,0.0,0.0,-0.006,0.0004294990198476,0.0007599331438541,-1.061640290066986
-0.3999999999998636,8.07777777777778,2.0,0.0,0.0,0.0,-0.006,0.0006367653613034,0.0007397862500511,-1.0139919984089605
-0.7999999999999545,8.080555555555556,2.0,0.0,0.0,0.0,-0.0065,0.0008020382791793,0.0007882229983806,-1.1218833530997725
-1.099999999999909,8.080555555555556,2.0,0.0,0.0,0.0,-0.007,0.0009314506545017,0.0008635191479697,-1.288011855539172
-1.0,8.061111111111112,2.0,0.0,0.0,0.0,-0.0065,0.0008932836663889,0.0008131854701787,-1.1612042759681735
-0.8999999999998636,8.055555555555555,2.0,0.0,0.0,0.0,-0.0065,0.0008581782569987,0.000791709171608,-1.1004003687830577
-0.6999999999998181,8.041666666666666,2.0,0.0,0.0,0.0,-0.0065,0.0007808065516554,0.0008344588568434,-1.1880730096371763
-0.599999999999909,8.027777777777779,2.0,0.0,0.0,0.0,-0.0055,0.0007436729798697,0.0006625236710533,-0.7809892002283007
-0.599999999999909,8.01388888888889,2.0,0.0,0.0,0.0,-0.004,0.0007489012295507,0.0004785808559972,-0.3474206028445573
-0.5,8.016666666666667,2.0,0.0,0.0,0.0,-0.003,0.0007109862356961,0.0003706982533913,-0.0892499203996951
-0.1999999999998181,8.002777777777778,2.0,0.0,0.0,0.0,-0.0025,0.0005884954369204,0.0003074882260989,0.0671074088452722
-0.1999999999998181,7.98888888888889,2.0,0.0,0.0,0.0,-0.001,0.0005935947797927,0.0001217942990479,0.5087726814735382
0.0,7.983333333333334,2.0,0.0,0.0,0.0,-0.0005,0.0005112423586687,9.319058153778316e-05,0.5905284243310419
0.1000000000001364,7.969444444444445,2.0,0.0,0.0,0.0,0.0,0.0004737024253556,7.146045845729532e-06,0.8021993653049051
0.2000000000000454,7.958333333333334,2.0,0.0,0.0,0.0,0.0,0.0004352421723946,1.755908306222409e-05,0.7895037318600093
0.4000000000000909,7.950000000000001,2.0,0.0,0.0,0.0,0.0005,0.0003475718047302,-6.818479596404359e-05,0.9989963693606752
0.4000000000000909,7.947222222222223,2.0,0.0,0.0,0.0,0.001,0.0003472243815738,-0.0001039351554936,1.089741783777162
0.4000000000000909,7.9333333333333345,2.0,0.0,0.0,0.0,0.0005,0.0003484714100164,-7.019397162366658e-05,1.0223194682268737
